,timestamp,open,high,low,close,volume
8102,2018-11-16 07:00:00.000,181.79,182.82,180.21,181.23,10184.77514
8103,2018-11-16 08:00:00.000,181.23,182.94,179.01,179.76,15889.95236
8104,2018-11-16 09:00:00.000,179.76,180.77,176.51,178.04,15853.94993
8105,2018-11-16 10:00:00.000,178.02,180.77,177.46,180.68,19805.69351
8106,2018-11-16 11:00:00.000,180.69,181.93,179.8,180.33,11877.79502
8107,2018-11-16 12:00:00.000,180.31,180.53,179.33,179.74,11279.44565
8108,2018-11-16 13:00:00.000,179.74,180.91,179.6,180.3,8412.5662
8109,2018-11-16 14:00:00.000,180.31,180.8,179.6,179.86,7236.9075
8110,2018-11-16 15:00:00.000,179.91,179.91,178.21,178.7,7890.86167
8111,2018-11-16 16:00:00.000,178.71,180.64,178.41,179.37,9775.3318
8112,2018-11-16 17:00:00.000,179.37,179.84,179.19,179.22,5082.98093
8113,2018-11-16 18:00:00.000,179.22,179.22,178.1,178.7,5971.92136
8114,2018-11-16 19:00:00.000,178.72,178.73,177.28,177.4,5855.20033
8115,2018-11-16 20:00:00.000,177.41,178.5,176.13,177.07,11053.42913
8116,2018-11-16 21:00:00.000,177.21,177.23,175.0,175.29,11663.68979
8117,2018-11-16 22:00:00.000,175.32,175.41,173.0,174.82,10935.25252
8118,2018-11-16 23:00:00.000,174.82,177.66,174.32,176.89,10836.90359
8119,2018-11-17 00:00:00.000,176.93,177.82,176.21,176.64,6688.43331
8120,2018-11-17 01:00:00.000,176.72,177.47,175.54,176.17,5347.27085
8121,2018-11-17 02:00:00.000,176.19,176.36,174.04,175.05,8426.34532
8122,2018-11-17 03:00:00.000,175.15,175.55,174.0,174.4,8111.15867
8123,2018-11-17 04:00:00.000,174.4,176.52,173.94,175.66,9014.78375
8124,2018-11-17 05:00:00.000,175.71,175.99,175.04,175.57,5515.90465
8125,2018-11-17 06:00:00.000,175.56,176.34,175.24,176.33,5017.83227
8126,2018-11-17 07:00:00.000,176.35,177.91,176.03,177.66,6350.55915
8127,2018-11-17 08:00:00.000,177.78,177.8,176.13,176.7,5592.58707
8128,2018-11-17 09:00:00.000,176.68,177.05,176.17,176.39,4681.50157
8129,2018-11-17 10:00:00.000,176.41,176.5,174.86,175.49,6390.36131
8130,2018-11-17 11:00:00.000,175.5,176.7,175.05,176.35,6461.26421
8131,2018-11-17 12:00:00.000,176.34,176.8,175.83,176.08,6944.25226
8132,2018-11-17 13:00:00.000,176.08,176.19,175.13,176.11,8901.81615
8133,2018-11-17 14:00:00.000,176.13,176.25,174.59,175.28,7611.60339
8134,2018-11-17 15:00:00.000,175.32,175.48,174.51,174.57,5447.24269
8135,2018-11-17 16:00:00.000,174.57,176.34,174.44,176.08,6790.03433
8136,2018-11-17 17:00:00.000,176.15,176.36,174.61,175.01,6516.33651
8137,2018-11-17 18:00:00.000,175.07,177.29,174.57,175.95,7606.82014
8138,2018-11-17 19:00:00.000,175.94,176.25,175.6,175.85,4698.39635
8139,2018-11-17 20:00:00.000,175.91,176.6,175.63,176.48,4029.24233
8140,2018-11-17 21:00:00.000,176.53,176.69,175.95,176.09,3097.18013
8141,2018-11-17 22:00:00.000,176.05,176.25,175.5,175.94,3176.62683
8142,2018-11-17 23:00:00.000,175.94,176.43,175.66,176.2,2387.15662
8143,2018-11-18 00:00:00.000,176.2,177.55,176.1,177.24,5514.09721
8144,2018-11-18 01:00:00.000,177.34,177.42,176.39,176.47,5505.83179
8145,2018-11-18 02:00:00.000,176.5,178.15,176.42,177.74,6962.20575
8146,2018-11-18 03:00:00.000,177.73,179.59,177.69,178.66,9840.80042
8147,2018-11-18 04:00:00.000,178.68,179.0,178.0,178.37,5007.70997
8148,2018-11-18 05:00:00.000,178.38,179.24,178.02,178.83,5099.77416
8149,2018-11-18 06:00:00.000,178.85,179.4,178.21,178.93,5232.24333
8150,2018-11-18 07:00:00.000,178.97,179.28,178.04,178.14,4409.57206
8151,2018-11-18 08:00:00.000,178.15,178.4,177.42,177.71,5544.74716
8152,2018-11-18 09:00:00.000,177.81,178.15,177.5,177.6,4523.55741
8153,2018-11-18 10:00:00.000,177.66,177.9,176.15,176.27,6156.51494
8154,2018-11-18 11:00:00.000,176.39,177.28,176.25,176.89,4619.96059
8155,2018-11-18 12:00:00.000,176.87,177.7,176.79,177.63,3383.72629
8156,2018-11-18 13:00:00.000,177.68,177.82,176.71,176.85,4208.94966
8157,2018-11-18 14:00:00.000,176.87,177.49,176.64,177.24,4596.98147
8158,2018-11-18 15:00:00.000,177.24,177.4,176.63,177.29,4952.73126
8159,2018-11-18 16:00:00.000,177.28,178.46,177.16,177.78,5464.41412
8160,2018-11-18 17:00:00.000,177.84,177.97,176.8,176.92,4568.75225
8161,2018-11-18 18:00:00.000,176.97,181.4,176.81,181.3,11789.05465
8162,2018-11-18 19:00:00.000,181.3,182.94,179.41,179.84,14988.90882
8163,2018-11-18 20:00:00.000,179.81,179.89,177.55,177.59,6880.30289
8164,2018-11-18 21:00:00.000,177.55,177.96,177.02,177.71,5047.32627
8165,2018-11-18 22:00:00.000,177.74,177.77,176.7,177.23,3431.0262
8166,2018-11-18 23:00:00.000,177.23,179.04,177.07,178.97,4007.13396
8167,2018-11-19 00:00:00.000,179.04,179.33,177.28,177.39,4365.55451
8168,2018-11-19 01:00:00.000,177.37,177.39,173.0,174.19,21659.81334
8169,2018-11-19 02:00:00.000,174.19,174.49,169.5,170.73,23306.45967
8170,2018-11-19 03:00:00.000,170.61,172.21,170.08,172.02,10308.80153
8171,2018-11-19 04:00:00.000,172.01,172.75,168.81,170.02,12178.37387
8172,2018-11-19 05:00:00.000,170.09,170.09,161.82,165.95,36817.85987
8173,2018-11-19 06:00:00.000,165.95,166.12,162.54,163.88,19514.03982
8174,2018-11-19 07:00:00.000,163.9,163.99,161.62,162.6,16973.67574
8175,2018-11-19 08:00:00.000,162.75,162.78,152.0,158.04,77336.87038
8176,2018-11-19 09:00:00.000,158.07,158.39,153.93,155.04,26449.95783
8177,2018-11-19 10:00:00.000,155.01,160.85,154.65,159.79,33243.43123
8178,2018-11-19 11:00:00.000,159.84,160.29,157.02,157.56,16106.15888
8179,2018-11-19 12:00:00.000,157.56,158.9,156.3,157.0,13763.17998
8180,2018-11-19 13:00:00.000,157.03,157.28,152.5,156.31,30939.75448
8181,2018-11-19 14:00:00.000,156.12,157.86,153.87,156.44,25960.38442
8182,2018-11-19 15:00:00.000,156.46,158.38,154.75,156.96,20194.99596
8183,2018-11-19 16:00:00.000,156.96,158.0,151.35,155.81,32844.42391
8184,2018-11-19 17:00:00.000,155.78,156.21,154.12,155.08,19654.71001
8185,2018-11-19 18:00:00.000,155.16,157.5,153.32,154.08,22190.37373
8186,2018-11-19 19:00:00.000,154.14,157.0,153.0,156.08,17838.87204
8187,2018-11-19 20:00:00.000,156.11,157.47,153.53,154.07,18548.60953
8188,2018-11-19 21:00:00.000,153.88,154.28,146.47,152.18,47258.24564
8189,2018-11-19 22:00:00.000,152.08,153.56,148.42,150.96,28793.64244
8190,2018-11-19 23:00:00.000,151.12,153.92,150.37,150.81,20541.65035
8191,2018-11-20 00:00:00.000,150.76,152.0,149.49,151.82,17363.70181
8192,2018-11-20 01:00:00.000,151.74,152.1,150.63,151.74,10376.71661
8193,2018-11-20 02:00:00.000,151.69,154.7,151.61,152.97,16933.71597
8194,2018-11-20 03:00:00.000,152.96,153.26,150.72,151.15,13702.45954
8195,2018-11-20 04:00:00.000,151.15,152.35,147.49,147.82,24896.91503
8196,2018-11-20 05:00:00.000,147.82,148.87,142.5,144.9,45493.64424
8197,2018-11-20 06:00:00.000,144.9,145.33,137.0,139.78,56670.91374
8198,2018-11-20 07:00:00.000,139.78,141.88,138.0,138.28,41996.97651
8199,2018-11-20 08:00:00.000,138.25,138.51,126.95,133.72,101495.60897
8200,2018-11-20 09:00:00.000,133.72,139.0,132.95,135.68,74998.53542
8201,2018-11-20 10:00:00.000,135.7,141.29,135.47,137.72,48155.66869
8202,2018-11-20 11:00:00.000,137.69,138.0,134.34,134.62,31343.65485
8203,2018-11-20 12:00:00.000,134.61,139.75,133.0,136.88,35316.64218
8204,2018-11-20 13:00:00.000,136.86,137.55,135.48,136.26,17812.31827
8205,2018-11-20 14:00:00.000,136.26,146.99,135.5,143.67,48556.6687
8206,2018-11-20 15:00:00.000,143.67,149.72,142.51,149.22,70203.50592
8207,2018-11-20 16:00:00.000,149.23,151.14,144.9,147.56,46166.79468
8208,2018-11-20 17:00:00.000,147.48,148.09,140.12,140.67,34199.54766
8209,2018-11-20 18:00:00.000,140.74,142.4,138.8,142.01,34372.24225
8210,2018-11-20 19:00:00.000,141.99,143.21,139.65,140.37,18899.1686
8211,2018-11-20 20:00:00.000,140.34,140.4,131.25,136.15,80272.00124
8212,2018-11-20 21:00:00.000,136.25,138.98,130.88,137.51,47235.28067
8213,2018-11-20 22:00:00.000,137.37,138.21,131.5,131.97,26389.00157
8214,2018-11-20 23:00:00.000,131.88,135.07,128.88,133.82,53700.60409
8215,2018-11-21 00:00:00.000,133.68,134.79,129.05,130.24,41377.50558
8216,2018-11-21 01:00:00.000,130.15,131.35,127.15,129.71,48432.98711
8217,2018-11-21 02:00:00.000,129.7,137.5,129.29,135.75,47064.7347
8218,2018-11-21 03:00:00.000,135.73,138.68,133.48,137.25,32616.63203
8219,2018-11-21 04:00:00.000,137.22,139.1,134.99,137.79,27107.79451
8220,2018-11-21 05:00:00.000,137.81,137.85,131.5,131.54,30581.18996
8221,2018-11-21 06:00:00.000,131.54,135.88,131.3,134.8,34463.95587
8222,2018-11-21 07:00:00.000,134.78,136.74,133.53,136.63,24756.30476
8223,2018-11-21 08:00:00.000,136.62,141.0,135.51,139.34,38452.09802
8224,2018-11-21 09:00:00.000,139.34,142.01,137.5,141.15,71016.06292
8225,2018-11-21 10:00:00.000,141.17,141.39,137.18,138.39,33141.73839
8226,2018-11-21 11:00:00.000,138.44,140.11,135.65,136.15,23881.4821
8227,2018-11-21 12:00:00.000,136.09,142.0,136.03,140.07,22994.82744
8228,2018-11-21 13:00:00.000,140.02,140.13,135.18,136.08,25835.8734
8229,2018-11-21 14:00:00.000,136.1,137.28,134.6,135.82,32362.07594
8230,2018-11-21 15:00:00.000,135.89,139.38,135.81,137.75,23970.57461
8231,2018-11-21 16:00:00.000,137.78,139.0,136.21,136.54,16015.04604
8232,2018-11-21 17:00:00.000,136.56,136.97,134.35,136.16,31505.731
8233,2018-11-21 18:00:00.000,136.12,136.49,134.5,134.79,16908.02956
8234,2018-11-21 19:00:00.000,134.78,134.93,133.29,134.07,11165.63072
8235,2018-11-21 20:00:00.000,134.02,137.21,133.5,135.55,19938.59859
8236,2018-11-21 21:00:00.000,135.57,137.98,132.84,136.29,29685.37286
8237,2018-11-21 22:00:00.000,136.29,138.99,136.0,137.35,19791.18258
8238,2018-11-21 23:00:00.000,137.35,139.54,136.05,138.23,15892.35683
8239,2018-11-22 00:00:00.000,138.36,139.65,137.05,137.99,13072.70927
8240,2018-11-22 01:00:00.000,137.99,140.4,137.82,140.1,9694.20464
8241,2018-11-22 02:00:00.000,140.11,140.26,138.8,139.42,11967.64278
8242,2018-11-22 03:00:00.000,139.4,139.42,136.97,138.4,16100.14885
8243,2018-11-22 04:00:00.000,138.39,138.83,137.17,137.68,11408.70833
8244,2018-11-22 05:00:00.000,137.69,138.69,137.3,138.62,7425.16578
8245,2018-11-22 06:00:00.000,138.63,138.84,136.49,136.8,10944.66957
8246,2018-11-22 07:00:00.000,136.74,137.2,136.11,136.96,10551.85183
8247,2018-11-22 08:00:00.000,136.95,137.24,136.11,137.0,8551.21828
8248,2018-11-22 09:00:00.000,137.01,137.12,133.81,134.04,18955.56615
8249,2018-11-22 10:00:00.000,134.09,135.66,134.01,135.01,16797.0726
8250,2018-11-22 11:00:00.000,135.01,135.13,133.05,134.55,14497.03085
8251,2018-11-22 12:00:00.000,134.57,134.58,131.68,132.49,18558.02628
8252,2018-11-22 13:00:00.000,132.4,132.93,130.1,132.12,23965.65497
8253,2018-11-22 14:00:00.000,132.07,134.42,132.0,133.36,13436.47187
8254,2018-11-22 15:00:00.000,133.32,134.15,132.2,133.34,14462.91614
8255,2018-11-22 16:00:00.000,133.36,133.4,131.51,132.41,11535.47483
8256,2018-11-22 17:00:00.000,132.41,134.03,132.38,133.71,9188.67646
8257,2018-11-22 18:00:00.000,133.7,133.85,132.34,132.64,6287.07169
8258,2018-11-22 19:00:00.000,132.61,132.71,129.5,131.21,14515.66599
8259,2018-11-22 20:00:00.000,131.21,132.06,130.83,131.58,9290.92228
8260,2018-11-22 21:00:00.000,131.6,133.31,131.27,132.02,10778.71639
8261,2018-11-22 22:00:00.000,132.02,132.58,131.0,131.5,8072.06154
8262,2018-11-22 23:00:00.000,131.53,131.58,125.64,126.63,44616.42448
8263,2018-11-23 00:00:00.000,126.58,128.9,125.77,126.32,34458.35643
8264,2018-11-23 01:00:00.000,126.32,126.56,118.56,121.78,63433.78393
8265,2018-11-23 02:00:00.000,121.81,124.33,119.71,122.96,36444.50608
8266,2018-11-23 03:00:00.000,122.99,126.88,122.87,124.67,29995.89869
8267,2018-11-23 04:00:00.000,124.79,126.4,123.6,124.93,18378.51273
8268,2018-11-23 05:00:00.000,124.94,126.73,122.71,126.0,30655.40322
8269,2018-11-23 06:00:00.000,126.03,126.92,125.04,126.57,13214.00307
8270,2018-11-23 07:00:00.000,126.63,128.09,125.94,126.09,17286.49679
8271,2018-11-23 08:00:00.000,126.13,127.24,125.72,127.23,12700.43925
8272,2018-11-23 09:00:00.000,127.21,128.77,125.59,125.98,24673.43996
8273,2018-11-23 10:00:00.000,125.92,126.67,125.06,125.46,9101.62456
8274,2018-11-23 11:00:00.000,125.41,125.9,124.26,125.47,11537.3477
8275,2018-11-23 12:00:00.000,125.47,125.92,122.88,122.96,16446.63785
8276,2018-11-23 13:00:00.000,122.97,124.0,121.7,123.69,24394.45458
8277,2018-11-23 14:00:00.000,123.69,124.97,123.04,124.33,22861.26795
8278,2018-11-23 15:00:00.000,124.31,124.83,123.5,124.09,13434.64998
8279,2018-11-23 16:00:00.000,124.1,124.19,120.88,122.37,20206.59713
8280,2018-11-23 17:00:00.000,122.39,123.01,120.25,121.89,29035.93863
8281,2018-11-23 18:00:00.000,121.88,122.6,121.2,121.88,13236.10928
8282,2018-11-23 19:00:00.000,121.88,123.79,121.46,123.05,13799.10207
8283,2018-11-23 20:00:00.000,123.06,123.09,121.97,122.52,10034.67735
8284,2018-11-23 21:00:00.000,122.55,124.37,122.43,123.76,10706.66861
8285,2018-11-23 22:00:00.000,123.76,126.38,123.19,125.75,15388.40066
8286,2018-11-23 23:00:00.000,125.77,126.36,124.7,125.02,12927.92736
8287,2018-11-24 00:00:00.000,125.0,130.81,124.9,129.57,29941.89249
8288,2018-11-24 01:00:00.000,129.54,129.69,127.17,128.68,21189.16481
8289,2018-11-24 02:00:00.000,128.69,129.25,126.47,126.73,16474.01061
8290,2018-11-24 03:00:00.000,126.73,127.86,126.66,127.32,11180.04834
8291,2018-11-24 04:00:00.000,127.32,128.31,127.11,127.16,7377.93445
8292,2018-11-24 05:00:00.000,127.12,127.14,125.4,126.22,10452.70657
8293,2018-11-24 06:00:00.000,126.22,126.59,125.68,126.04,6437.37617
8294,2018-11-24 07:00:00.000,126.04,126.04,123.55,124.29,14954.63754
8295,2018-11-24 08:00:00.000,124.31,125.49,124.27,125.42,11407.58555
8296,2018-11-24 09:00:00.000,125.42,125.76,123.68,125.44,12162.25931
8297,2018-11-24 10:00:00.000,125.44,125.86,123.0,123.51,13939.55448
8298,2018-11-24 11:00:00.000,123.6,124.34,122.96,123.57,11109.57947
8299,2018-11-24 12:00:00.000,123.61,124.61,122.58,124.36,12037.15923
8300,2018-11-24 13:00:00.000,124.38,124.89,123.94,124.17,9028.05185
8301,2018-11-24 14:00:00.000,124.17,125.46,123.99,124.81,10444.79878
8302,2018-11-24 15:00:00.000,124.77,124.95,123.51,124.18,12194.22562
8303,2018-11-24 16:00:00.000,124.17,124.2,122.82,123.14,9930.81295
8304,2018-11-24 17:00:00.000,123.12,123.84,122.91,123.48,8721.27057
8305,2018-11-24 18:00:00.000,123.48,124.1,123.29,123.62,8185.99878
8306,2018-11-24 19:00:00.000,123.61,123.94,120.95,121.82,24104.9682
8307,2018-11-24 20:00:00.000,121.79,122.67,121.2,122.07,17978.30938
8308,2018-11-24 21:00:00.000,122.06,122.42,114.54,116.46,82149.89781
8309,2018-11-24 22:00:00.000,116.46,117.09,112.32,113.8,58958.91124
8310,2018-11-24 23:00:00.000,113.71,118.37,113.14,114.89,50960.41344
8311,2018-11-25 00:00:00.000,114.83,116.13,113.5,114.08,27975.97715
8312,2018-11-25 01:00:00.000,114.08,114.55,112.9,113.18,21146.81585
8313,2018-11-25 02:00:00.000,113.18,113.23,108.0,110.43,44148.62527
8314,2018-11-25 03:00:00.000,110.43,111.22,106.51,107.0,41251.54204
8315,2018-11-25 04:00:00.000,107.02,110.23,106.0,107.72,46029.98837
8316,2018-11-25 05:00:00.000,107.73,108.93,106.45,107.95,31586.13054
8317,2018-11-25 06:00:00.000,107.95,109.63,107.56,108.02,16663.05356
8318,2018-11-25 07:00:00.000,108.06,109.55,107.96,109.33,22594.01542
8319,2018-11-25 08:00:00.000,109.35,109.83,108.15,108.46,15684.10418
8320,2018-11-25 09:00:00.000,108.44,108.79,104.2,104.99,38978.45175
8321,2018-11-25 10:00:00.000,105.0,111.13,102.95,110.35,70930.05496
8322,2018-11-25 11:00:00.000,110.38,118.0,110.35,112.24,77081.0026
8323,2018-11-25 12:00:00.000,112.27,114.22,111.0,112.36,33913.12327
8324,2018-11-25 13:00:00.000,112.36,115.5,111.37,113.68,28884.24478
8325,2018-11-25 14:00:00.000,113.71,114.95,112.21,113.94,24026.58596
8326,2018-11-25 15:00:00.000,113.96,114.0,111.1,112.08,21824.68406
8327,2018-11-25 16:00:00.000,112.08,113.1,111.0,112.12,22077.91703
8328,2018-11-25 17:00:00.000,112.14,112.5,108.61,109.59,26367.45253
8329,2018-11-25 18:00:00.000,109.62,111.88,109.6,110.57,23129.90728
8330,2018-11-25 19:00:00.000,110.64,115.68,110.16,113.01,41248.07017
8331,2018-11-25 20:00:00.000,113.08,121.0,112.83,116.84,46370.33672
8332,2018-11-25 21:00:00.000,116.86,122.35,115.75,119.75,56643.2812
8333,2018-11-25 22:00:00.000,119.55,120.94,117.3,117.58,37825.73077
8334,2018-11-25 23:00:00.000,117.57,119.75,117.34,118.67,19852.21706
8335,2018-11-26 00:00:00.000,118.65,121.5,118.52,118.81,26549.96951
8336,2018-11-26 01:00:00.000,118.86,118.88,117.29,117.57,25405.71972
8337,2018-11-26 02:00:00.000,117.58,117.72,115.8,117.2,18330.19233
8338,2018-11-26 03:00:00.000,117.21,118.25,117.05,117.84,16537.70535
8339,2018-11-26 04:00:00.000,117.85,117.91,115.51,116.17,21589.18281
8340,2018-11-26 05:00:00.000,116.2,117.52,114.93,117.07,20543.08855
8341,2018-11-26 06:00:00.000,117.01,120.7,116.8,119.44,23800.08363
8342,2018-11-26 07:00:00.000,119.45,119.5,117.24,117.59,30196.70437
8343,2018-11-26 08:00:00.000,117.55,117.74,114.81,116.46,32405.62305
8344,2018-11-26 09:00:00.000,116.48,116.75,114.49,115.34,26715.21274
8345,2018-11-26 10:00:00.000,115.35,117.54,114.91,116.63,25838.23229
8346,2018-11-26 11:00:00.000,116.63,117.69,115.63,116.87,16923.35346
8347,2018-11-26 12:00:00.000,116.87,117.04,115.1,115.77,15702.35622
8348,2018-11-26 13:00:00.000,115.8,116.24,112.58,112.62,25850.03963
8349,2018-11-26 14:00:00.000,112.62,113.33,110.0,112.71,44506.20564
8350,2018-11-26 15:00:00.000,112.71,112.82,110.65,110.79,25206.74103
8351,2018-11-26 16:00:00.000,110.78,112.99,107.11,111.8,63052.21185
8352,2018-11-26 17:00:00.000,111.87,113.99,111.01,111.11,38607.04471
8353,2018-11-26 18:00:00.000,111.08,112.99,110.1,112.81,27212.66479
8354,2018-11-26 19:00:00.000,112.88,114.17,111.16,111.88,21660.74985
8355,2018-11-26 20:00:00.000,111.88,112.14,107.0,108.6,39793.30567
8356,2018-11-26 21:00:00.000,108.6,110.28,106.41,108.24,42070.11846
8357,2018-11-26 22:00:00.000,108.24,109.58,107.21,107.82,20777.13424
8358,2018-11-26 23:00:00.000,107.87,111.26,106.9,110.68,30203.72241
8359,2018-11-27 00:00:00.000,110.66,110.82,108.68,109.88,20614.41399
8360,2018-11-27 01:00:00.000,109.88,110.09,106.36,107.66,21618.45318
8361,2018-11-27 02:00:00.000,107.63,108.69,106.24,108.53,15013.90963
8362,2018-11-27 03:00:00.000,108.58,109.38,107.15,107.39,16518.21959
8363,2018-11-27 04:00:00.000,107.4,108.59,106.5,107.87,15917.98229
8364,2018-11-27 05:00:00.000,107.85,110.0,107.84,109.36,18191.92959
8365,2018-11-27 06:00:00.000,109.34,109.94,108.14,109.94,17159.75376
8366,2018-11-27 07:00:00.000,109.94,111.07,108.03,108.96,21413.76822
8367,2018-11-27 08:00:00.000,108.97,109.03,106.5,106.8,22480.79516
8368,2018-11-27 09:00:00.000,106.82,108.19,106.13,107.35,19186.35118
8369,2018-11-27 10:00:00.000,107.34,108.54,102.36,105.97,53678.6555
8370,2018-11-27 11:00:00.000,105.94,106.59,104.69,104.93,21847.38043
8371,2018-11-27 12:00:00.000,104.92,106.85,104.2,106.27,21225.74197
8372,2018-11-27 13:00:00.000,106.26,108.92,106.11,107.8,26294.29248
8373,2018-11-27 14:00:00.000,107.82,108.27,106.9,107.47,16038.16128
8374,2018-11-27 15:00:00.000,107.46,107.47,105.5,106.36,22920.11858
8375,2018-11-27 16:00:00.000,106.36,108.34,105.51,108.17,24527.15152
8376,2018-11-27 17:00:00.000,108.16,109.1,107.55,107.81,24996.28294
8377,2018-11-27 18:00:00.000,107.89,108.91,107.5,108.66,13471.38539
8378,2018-11-27 19:00:00.000,108.65,109.9,107.93,108.7,15280.98838
8379,2018-11-27 20:00:00.000,108.7,108.94,107.8,108.77,17037.32147
8380,2018-11-27 21:00:00.000,108.82,112.21,107.7,111.54,21447.56769
8381,2018-11-27 22:00:00.000,111.47,114.31,110.14,113.24,30029.71025
8382,2018-11-27 23:00:00.000,113.22,113.88,110.75,111.43,27114.07169
8383,2018-11-28 00:00:00.000,111.38,114.2,111.37,112.26,29735.84334
8384,2018-11-28 01:00:00.000,112.26,113.05,111.75,112.16,21107.20869
8385,2018-11-28 02:00:00.000,112.13,113.23,111.84,112.05,11586.35909
8386,2018-11-28 03:00:00.000,111.99,113.9,111.92,113.53,15267.1523
8387,2018-11-28 04:00:00.000,113.52,117.74,112.77,116.92,43400.93587
8388,2018-11-28 05:00:00.000,116.95,117.64,115.31,115.74,33224.45622
8389,2018-11-28 06:00:00.000,115.75,116.82,115.69,115.89,17410.61826
8390,2018-11-28 07:00:00.000,115.88,117.89,115.66,117.34,16420.29374
8391,2018-11-28 08:00:00.000,117.33,117.89,114.45,115.01,21895.31402
8392,2018-11-28 09:00:00.000,115.0,116.07,114.98,115.59,12656.28177
8393,2018-11-28 10:00:00.000,115.52,116.57,114.7,116.28,14938.98301
8394,2018-11-28 11:00:00.000,116.27,116.99,115.0,115.77,14230.69209
8395,2018-11-28 12:00:00.000,115.77,118.35,114.81,117.92,21875.5098
8396,2018-11-28 13:00:00.000,117.89,118.5,116.9,117.68,28313.48935
8397,2018-11-28 14:00:00.000,117.69,121.82,117.3,120.87,40013.44165
8398,2018-11-28 15:00:00.000,120.8,121.1,118.6,120.31,32370.46164
8399,2018-11-28 16:00:00.000,120.23,120.31,118.17,118.39,18891.38246
8400,2018-11-28 17:00:00.000,118.4,120.95,118.14,120.13,21357.2688
8401,2018-11-28 18:00:00.000,120.18,121.38,120.0,121.09,17266.29909
8402,2018-11-28 19:00:00.000,121.15,125.5,120.66,124.01,49636.40072
8403,2018-11-28 20:00:00.000,124.08,126.8,123.5,124.45,34619.74068
8404,2018-11-28 21:00:00.000,124.47,125.02,121.51,121.61,25474.26621
8405,2018-11-28 22:00:00.000,121.61,122.29,120.18,121.45,23370.04527
8406,2018-11-28 23:00:00.000,121.46,123.1,120.81,122.9,13490.29717
8407,2018-11-29 00:00:00.000,122.88,123.84,120.89,122.27,18079.65285
8408,2018-11-29 01:00:00.000,122.27,122.37,118.0,118.9,19867.51574
8409,2018-11-29 02:00:00.000,118.91,119.63,117.37,119.07,18111.71198
8410,2018-11-29 03:00:00.000,119.07,119.25,116.69,117.04,14571.54056
8411,2018-11-29 04:00:00.000,117.11,118.42,115.99,118.25,16905.21413
8412,2018-11-29 05:00:00.000,118.25,120.92,117.91,119.65,21969.77043
8413,2018-11-29 06:00:00.000,119.63,120.46,118.7,120.07,11172.33025
8414,2018-11-29 07:00:00.000,120.06,120.36,117.85,119.0,17459.58268
8415,2018-11-29 08:00:00.000,119.03,121.91,118.71,120.58,19067.19462
8416,2018-11-29 09:00:00.000,120.65,123.49,120.6,122.07,30213.82256
8417,2018-11-29 10:00:00.000,122.07,122.93,120.36,120.67,20610.24575
8418,2018-11-29 11:00:00.000,120.66,124.0,120.56,121.77,26537.70996
8419,2018-11-29 12:00:00.000,121.69,122.73,117.85,118.0,25255.33048
8420,2018-11-29 13:00:00.000,118.25,119.0,116.62,117.87,30316.42555
8421,2018-11-29 14:00:00.000,117.91,119.7,117.77,118.2,23994.62728
8422,2018-11-29 15:00:00.000,118.16,119.77,117.22,118.0,16910.98781
8423,2018-11-29 16:00:00.000,118.04,120.9,117.73,120.38,17757.83796
8424,2018-11-29 17:00:00.000,120.38,121.18,118.79,119.14,17034.37113
8425,2018-11-29 18:00:00.000,119.14,120.28,117.97,118.57,18247.18594
8426,2018-11-29 19:00:00.000,118.51,118.56,117.0,118.09,18620.41061
8427,2018-11-29 20:00:00.000,118.07,118.75,116.98,117.74,16136.58743
8428,2018-11-29 21:00:00.000,117.74,117.76,114.78,116.38,36344.60426
8429,2018-11-29 22:00:00.000,116.36,117.47,115.47,117.41,10761.13403
8430,2018-11-29 23:00:00.000,117.4,118.86,117.11,117.98,12831.60215
8431,2018-11-30 00:00:00.000,117.99,118.51,115.85,116.68,14254.36119
8432,2018-11-30 01:00:00.000,116.73,117.31,115.4,116.8,12254.51488
8433,2018-11-30 02:00:00.000,116.77,119.18,116.34,118.96,23445.32449
8434,2018-11-30 03:00:00.000,118.96,120.26,118.16,118.64,16222.73766
8435,2018-11-30 04:00:00.000,118.64,119.83,117.8,118.93,16835.29434
8436,2018-11-30 05:00:00.000,118.93,119.81,118.38,118.68,10132.30472
8437,2018-11-30 06:00:00.000,118.7,119.94,118.24,118.42,13501.22961
8438,2018-11-30 07:00:00.000,118.47,118.81,116.69,117.26,20629.89278
8439,2018-11-30 07:00:00.000,118.47,118.81,116.69,117.26,20629.89278
8440,2018-11-30 08:00:00.000,117.29,118.78,116.2,117.81,17632.34543
8441,2018-11-30 09:00:00.000,117.81,118.36,117.07,117.61,14870.17388
8442,2018-11-30 10:00:00.000,117.61,117.77,114.15,114.32,35746.99194
8443,2018-11-30 11:00:00.000,114.32,114.82,112.34,113.9,32145.42016
8444,2018-11-30 12:00:00.000,113.87,114.54,112.01,113.8,25847.46671
8445,2018-11-30 13:00:00.000,113.81,115.19,113.5,114.11,25196.65638
8446,2018-11-30 14:00:00.000,114.12,114.73,113.03,113.97,16011.01896
8447,2018-11-30 15:00:00.000,114.0,114.0,112.22,113.89,17681.20388
8448,2018-11-30 16:00:00.000,113.92,115.82,113.57,115.67,13872.61876
8449,2018-11-30 17:00:00.000,115.67,115.79,114.51,115.22,11106.52549
8450,2018-11-30 18:00:00.000,115.19,115.62,114.27,114.55,12523.17686
